"data_attributes_time","data_attributes_direction_id","data_attributes_stop_sequence","data_attributes_schedule_id","data_attributes_route_id","data_attributes_stop_id","data_attributes_trip_id"
"2019-11-18T16:59:00-05:00",1,12,"schedule-41893207-1236-12",43,1236,41893207
"2019-11-18T17:01:00-05:00",1,13,"schedule-41893207-1237-13",43,1237,41893207
"2019-11-18T17:02:00-05:00",1,14,"schedule-41893207-1238-14",43,1238,41893207
"2019-11-18T17:03:00-05:00",1,15,"schedule-41893207-1239-15",43,1239,41893207
"2019-11-18T17:06:00-05:00",1,16,"schedule-41893207-1241-16",43,1241,41893207
"2019-11-18T17:10:00-05:00",1,17,"schedule-41893207-9980-17",43,9980,41893207
"2019-11-18T17:12:00-05:00",1,18,"schedule-41893207-9981-18",43,9981,41893207
"2019-11-18T17:14:00-05:00",1,19,"schedule-41893207-9982-19",43,9982,41893207
"2019-11-18T17:16:00-05:00",1,20,"schedule-41893207-10000-20",43,10000,41893207
"2019-11-19T00:44:00-05:00",0,1,"schedule-41893208-10000-1",43,10000,41893208
"2019-11-19T00:44:00-05:00",0,2,"schedule-41893208-8279-2",43,8279,41893208
"2019-11-19T00:45:00-05:00",0,3,"schedule-41893208-8281-3",43,8281,41893208
"2019-11-19T00:46:00-05:00",0,4,"schedule-41893208-1242-4",43,1242,41893208
"2019-11-19T00:46:00-05:00",0,5,"schedule-41893208-168-5",43,168,41893208
"2019-11-19T00:47:00-05:00",0,6,"schedule-41893208-11245-6",43,11245,41893208
"2019-11-19T00:48:00-05:00",0,7,"schedule-41893208-1246-7",43,1246,41893208
"2019-11-19T00:48:00-05:00",0,8,"schedule-41893208-1247-8",43,1247,41893208
"2019-11-19T00:49:00-05:00",0,9,"schedule-41893208-1248-9",43,1248,41893208
"2019-11-19T00:49:00-05:00",0,10,"schedule-41893208-1249-10",43,1249,41893208
"2019-11-19T00:50:00-05:00",0,11,"schedule-41893208-1250-11",43,1250,41893208
"2019-11-19T00:50:00-05:00",0,12,"schedule-41893208-1251-12",43,1251,41893208
"2019-11-19T00:51:00-05:00",0,13,"schedule-41893208-1252-13",43,1252,41893208
"2019-11-19T00:51:00-05:00",0,14,"schedule-41893208-1253-14",43,1253,41893208
"2019-11-19T00:52:00-05:00",0,15,"schedule-41893208-1254-15",43,1254,41893208
"2019-11-19T00:53:00-05:00",0,16,"schedule-41893208-1255-16",43,1255,41893208
"2019-11-19T00:54:00-05:00",0,17,"schedule-41893208-17863-17",43,17863,41893208
"2019-11-18T07:00:00-05:00",0,1,"schedule-41893209-10000-1",43,10000,41893209
"2019-11-18T07:01:00-05:00",0,2,"schedule-41893209-8279-2",43,8279,41893209
"2019-11-18T07:02:00-05:00",0,3,"schedule-41893209-8281-3",43,8281,41893209
"2019-11-18T07:03:00-05:00",0,4,"schedule-41893209-1242-4",43,1242,41893209
"2019-11-18T07:04:00-05:00",0,5,"schedule-41893209-168-5",43,168,41893209
"2019-11-18T07:04:00-05:00",0,6,"schedule-41893209-11245-6",43,11245,41893209
"2019-11-18T07:05:00-05:00",0,7,"schedule-41893209-1246-7",43,1246,41893209
"2019-11-18T07:06:00-05:00",0,8,"schedule-41893209-1247-8",43,1247,41893209
"2019-11-18T07:07:00-05:00",0,9,"schedule-41893209-1248-9",43,1248,41893209
"2019-11-18T07:08:00-05:00",0,10,"schedule-41893209-1249-10",43,1249,41893209
"2019-11-18T07:09:00-05:00",0,11,"schedule-41893209-1250-11",43,1250,41893209
"2019-11-18T07:09:00-05:00",0,12,"schedule-41893209-1251-12",43,1251,41893209
"2019-11-18T07:10:00-05:00",0,13,"schedule-41893209-1252-13",43,1252,41893209
"2019-11-18T07:11:00-05:00",0,14,"schedule-41893209-1253-14",43,1253,41893209
"2019-11-18T07:12:00-05:00",0,15,"schedule-41893209-1254-15",43,1254,41893209
"2019-11-18T07:13:00-05:00",0,16,"schedule-41893209-1255-16",43,1255,41893209
"2019-11-18T07:14:00-05:00",0,17,"schedule-41893209-17863-17",43,17863,41893209
"2019-11-18T21:47:00-05:00",0,1,"schedule-41893210-10000-1",43,10000,41893210
"2019-11-18T21:48:00-05:00",0,2,"schedule-41893210-8279-2",43,8279,41893210
"2019-11-18T21:49:00-05:00",0,3,"schedule-41893210-8281-3",43,8281,41893210
"2019-11-18T21:50:00-05:00",0,4,"schedule-41893210-1242-4",43,1242,41893210
"2019-11-18T21:50:00-05:00",0,5,"schedule-41893210-168-5",43,168,41893210
"2019-11-18T21:51:00-05:00",0,6,"schedule-41893210-11245-6",43,11245,41893210
"2019-11-18T21:52:00-05:00",0,7,"schedule-41893210-1246-7",43,1246,41893210
"2019-11-18T21:52:00-05:00",0,8,"schedule-41893210-1247-8",43,1247,41893210
"2019-11-18T21:53:00-05:00",0,9,"schedule-41893210-1248-9",43,1248,41893210
"2019-11-18T21:54:00-05:00",0,10,"schedule-41893210-1249-10",43,1249,41893210
"2019-11-18T21:55:00-05:00",0,11,"schedule-41893210-1250-11",43,1250,41893210
"2019-11-18T21:55:00-05:00",0,12,"schedule-41893210-1251-12",43,1251,41893210
"2019-11-18T21:56:00-05:00",0,13,"schedule-41893210-1252-13",43,1252,41893210
"2019-11-18T21:56:00-05:00",0,14,"schedule-41893210-1253-14",43,1253,41893210
"2019-11-18T21:57:00-05:00",0,15,"schedule-41893210-1254-15",43,1254,41893210
"2019-11-18T21:58:00-05:00",0,16,"schedule-41893210-1255-16",43,1255,41893210
"2019-11-18T21:59:00-05:00",0,17,"schedule-41893210-17863-17",43,17863,41893210
"2019-11-18T08:07:00-05:00",0,1,"schedule-41893211-10000-1",43,10000,41893211
"2019-11-18T08:08:00-05:00",0,2,"schedule-41893211-8279-2",43,8279,41893211
"2019-11-18T08:09:00-05:00",0,3,"schedule-41893211-8281-3",43,8281,41893211
"2019-11-18T08:10:00-05:00",0,4,"schedule-41893211-1242-4",43,1242,41893211
"2019-11-18T08:11:00-05:00",0,5,"schedule-41893211-168-5",43,168,41893211
"2019-11-18T08:12:00-05:00",0,6,"schedule-41893211-11245-6",43,11245,41893211
"2019-11-18T08:13:00-05:00",0,7,"schedule-41893211-1246-7",43,1246,41893211
"2019-11-18T08:14:00-05:00",0,8,"schedule-41893211-1247-8",43,1247,41893211
"2019-11-18T08:15:00-05:00",0,9,"schedule-41893211-1248-9",43,1248,41893211
"2019-11-18T08:16:00-05:00",0,10,"schedule-41893211-1249-10",43,1249,41893211
"2019-11-18T08:17:00-05:00",0,11,"schedule-41893211-1250-11",43,1250,41893211
"2019-11-18T08:17:00-05:00",0,12,"schedule-41893211-1251-12",43,1251,41893211
"2019-11-18T08:18:00-05:00",0,13,"schedule-41893211-1252-13",43,1252,41893211
"2019-11-18T08:19:00-05:00",0,14,"schedule-41893211-1253-14",43,1253,41893211
"2019-11-18T08:20:00-05:00",0,15,"schedule-41893211-1254-15",43,1254,41893211
"2019-11-18T08:21:00-05:00",0,16,"schedule-41893211-1255-16",43,1255,41893211
"2019-11-18T08:22:00-05:00",0,17,"schedule-41893211-17863-17",43,17863,41893211
"2019-11-18T20:08:00-05:00",0,1,"schedule-41893212-10000-1",43,10000,41893212
"2019-11-18T20:09:00-05:00",0,2,"schedule-41893212-8279-2",43,8279,41893212
"2019-11-18T20:10:00-05:00",0,3,"schedule-41893212-8281-3",43,8281,41893212
"2019-11-18T20:11:00-05:00",0,4,"schedule-41893212-1242-4",43,1242,41893212
"2019-11-18T20:12:00-05:00",0,5,"schedule-41893212-168-5",43,168,41893212
"2019-11-18T20:13:00-05:00",0,6,"schedule-41893212-11245-6",43,11245,41893212
"2019-11-18T20:14:00-05:00",0,7,"schedule-41893212-1246-7",43,1246,41893212
"2019-11-18T20:15:00-05:00",0,8,"schedule-41893212-1247-8",43,1247,41893212
"2019-11-18T20:16:00-05:00",0,9,"schedule-41893212-1248-9",43,1248,41893212
"2019-11-18T20:17:00-05:00",0,10,"schedule-41893212-1249-10",43,1249,41893212
"2019-11-18T20:18:00-05:00",0,11,"schedule-41893212-1250-11",43,1250,41893212
"2019-11-18T20:18:00-05:00",0,12,"schedule-41893212-1251-12",43,1251,41893212
"2019-11-18T20:19:00-05:00",0,13,"schedule-41893212-1252-13",43,1252,41893212
"2019-11-18T20:19:00-05:00",0,14,"schedule-41893212-1253-14",43,1253,41893212
"2019-11-18T20:20:00-05:00",0,15,"schedule-41893212-1254-15",43,1254,41893212
"2019-11-18T20:21:00-05:00",0,16,"schedule-41893212-1255-16",43,1255,41893212
"2019-11-18T20:22:00-05:00",0,17,"schedule-41893212-17863-17",43,17863,41893212
"2019-11-18T08:56:00-05:00",0,1,"schedule-41893213-10000-1",43,10000,41893213
"2019-11-18T08:57:00-05:00",0,2,"schedule-41893213-8279-2",43,8279,41893213
"2019-11-18T08:58:00-05:00",0,3,"schedule-41893213-8281-3",43,8281,41893213
"2019-11-18T08:59:00-05:00",0,4,"schedule-41893213-1242-4",43,1242,41893213
"2019-11-18T09:00:00-05:00",0,5,"schedule-41893213-168-5",43,168,41893213
"2019-11-18T09:01:00-05:00",0,6,"schedule-41893213-11245-6",43,11245,41893213
"2019-11-18T09:02:00-05:00",0,7,"schedule-41893213-1246-7",43,1246,41893213
"2019-11-18T09:03:00-05:00",0,8,"schedule-41893213-1247-8",43,1247,41893213
"2019-11-18T09:04:00-05:00",0,9,"schedule-41893213-1248-9",43,1248,41893213
"2019-11-18T09:05:00-05:00",0,10,"schedule-41893213-1249-10",43,1249,41893213
"2019-11-18T09:06:00-05:00",0,11,"schedule-41893213-1250-11",43,1250,41893213
"2019-11-18T09:06:00-05:00",0,12,"schedule-41893213-1251-12",43,1251,41893213
"2019-11-18T09:07:00-05:00",0,13,"schedule-41893213-1252-13",43,1252,41893213
"2019-11-18T09:08:00-05:00",0,14,"schedule-41893213-1253-14",43,1253,41893213
"2019-11-18T09:09:00-05:00",0,15,"schedule-41893213-1254-15",43,1254,41893213
"2019-11-18T09:10:00-05:00",0,16,"schedule-41893213-1255-16",43,1255,41893213
"2019-11-18T09:11:00-05:00",0,17,"schedule-41893213-17863-17",43,17863,41893213
"2019-11-18T23:50:00-05:00",1,1,"schedule-41893214-17863-1",43,17863,41893214
"2019-11-18T23:51:00-05:00",1,2,"schedule-41893214-1226-2",43,1226,41893214
"2019-11-18T23:51:00-05:00",1,3,"schedule-41893214-1227-3",43,1227,41893214
"2019-11-18T23:52:00-05:00",1,4,"schedule-41893214-1228-4",43,1228,41893214
"2019-11-18T23:52:00-05:00",1,5,"schedule-41893214-11228-5",43,11228,41893214
"2019-11-18T23:53:00-05:00",1,6,"schedule-41893214-1230-6",43,1230,41893214
"2019-11-18T23:53:00-05:00",1,7,"schedule-41893214-1231-7",43,1231,41893214
"2019-11-18T23:53:00-05:00",1,8,"schedule-41893214-1232-8",43,1232,41893214
"2019-11-18T23:54:00-05:00",1,9,"schedule-41893214-1233-9",43,1233,41893214
"2019-11-18T23:54:00-05:00",1,10,"schedule-41893214-1234-10",43,1234,41893214
"2019-11-18T23:54:00-05:00",1,11,"schedule-41893214-1235-11",43,1235,41893214
"2019-11-18T23:55:00-05:00",1,12,"schedule-41893214-1236-12",43,1236,41893214
"2019-11-18T23:55:00-05:00",1,13,"schedule-41893214-1237-13",43,1237,41893214
"2019-11-18T23:56:00-05:00",1,14,"schedule-41893214-1238-14",43,1238,41893214
"2019-11-18T23:57:00-05:00",1,15,"schedule-41893214-1239-15",43,1239,41893214
"2019-11-18T23:58:00-05:00",1,16,"schedule-41893214-1241-16",43,1241,41893214
"2019-11-19T00:00:00-05:00",1,17,"schedule-41893214-9980-17",43,9980,41893214
"2019-11-19T00:01:00-05:00",1,18,"schedule-41893214-9981-18",43,9981,41893214
"2019-11-19T00:02:00-05:00",1,19,"schedule-41893214-9982-19",43,9982,41893214
"2019-11-19T00:03:00-05:00",1,20,"schedule-41893214-10000-20",43,10000,41893214
"2019-11-18T13:16:00-05:00",0,1,"schedule-41893215-10000-1",43,10000,41893215
"2019-11-18T13:17:00-05:00",0,2,"schedule-41893215-8279-2",43,8279,41893215
"2019-11-18T13:18:00-05:00",0,3,"schedule-41893215-8281-3",43,8281,41893215
"2019-11-18T13:19:00-05:00",0,4,"schedule-41893215-1242-4",43,1242,41893215
"2019-11-18T13:21:00-05:00",0,5,"schedule-41893215-168-5",43,168,41893215
"2019-11-18T13:22:00-05:00",0,6,"schedule-41893215-11245-6",43,11245,41893215
"2019-11-18T13:23:00-05:00",0,7,"schedule-41893215-1246-7",43,1246,41893215
"2019-11-18T13:24:00-05:00",0,8,"schedule-41893215-1247-8",43,1247,41893215
"2019-11-18T13:25:00-05:00",0,9,"schedule-41893215-1248-9",43,1248,41893215
"2019-11-18T13:26:00-05:00",0,10,"schedule-41893215-1249-10",43,1249,41893215
"2019-11-18T13:27:00-05:00",0,11,"schedule-41893215-1250-11",43,1250,41893215
"2019-11-18T13:27:00-05:00",0,12,"schedule-41893215-1251-12",43,1251,41893215
"2019-11-18T13:28:00-05:00",0,13,"schedule-41893215-1252-13",43,1252,41893215
"2019-11-18T13:29:00-05:00",0,14,"schedule-41893215-1253-14",43,1253,41893215
"2019-11-18T13:30:00-05:00",0,15,"schedule-41893215-1254-15",43,1254,41893215
"2019-11-18T13:31:00-05:00",0,16,"schedule-41893215-1255-16",43,1255,41893215
"2019-11-18T13:32:00-05:00",0,17,"schedule-41893215-17863-17",43,17863,41893215
"2019-11-18T06:23:00-05:00",1,1,"schedule-41893216-17863-1",43,17863,41893216
"2019-11-18T06:24:00-05:00",1,2,"schedule-41893216-1226-2",43,1226,41893216
"2019-11-18T06:25:00-05:00",1,3,"schedule-41893216-1227-3",43,1227,41893216
"2019-11-18T06:26:00-05:00",1,4,"schedule-41893216-1228-4",43,1228,41893216
"2019-11-18T06:26:00-05:00",1,5,"schedule-41893216-11228-5",43,11228,41893216
"2019-11-18T06:27:00-05:00",1,6,"schedule-41893216-1230-6",43,1230,41893216
"2019-11-18T06:27:00-05:00",1,7,"schedule-41893216-1231-7",43,1231,41893216
"2019-11-18T06:28:00-05:00",1,8,"schedule-41893216-1232-8",43,1232,41893216
"2019-11-18T06:28:00-05:00",1,9,"schedule-41893216-1233-9",43,1233,41893216
"2019-11-18T06:28:00-05:00",1,10,"schedule-41893216-1234-10",43,1234,41893216
"2019-11-18T06:29:00-05:00",1,11,"schedule-41893216-1235-11",43,1235,41893216
"2019-11-18T06:30:00-05:00",1,12,"schedule-41893216-1236-12",43,1236,41893216
"2019-11-18T06:31:00-05:00",1,13,"schedule-41893216-1237-13",43,1237,41893216
"2019-11-18T06:32:00-05:00",1,14,"schedule-41893216-1238-14",43,1238,41893216
"2019-11-18T06:32:00-05:00",1,15,"schedule-41893216-1239-15",43,1239,41893216
"2019-11-18T06:34:00-05:00",1,16,"schedule-41893216-1241-16",43,1241,41893216
"2019-11-18T06:36:00-05:00",1,17,"schedule-41893216-9980-17",43,9980,41893216
"2019-11-18T06:38:00-05:00",1,18,"schedule-41893216-9981-18",43,9981,41893216
"2019-11-18T06:39:00-05:00",1,19,"schedule-41893216-9982-19",43,9982,41893216
"2019-11-18T06:40:00-05:00",1,20,"schedule-41893216-10000-20",43,10000,41893216
"2019-11-18T05:00:00-05:00",1,1,"schedule-41893217-17863-1",43,17863,41893217
"2019-11-18T05:01:00-05:00",1,2,"schedule-41893217-1226-2",43,1226,41893217
"2019-11-18T05:01:00-05:00",1,3,"schedule-41893217-1227-3",43,1227,41893217
"2019-11-18T05:02:00-05:00",1,4,"schedule-41893217-1228-4",43,1228,41893217
"2019-11-18T05:02:00-05:00",1,5,"schedule-41893217-11228-5",43,11228,41893217
"2019-11-18T05:03:00-05:00",1,6,"schedule-41893217-1230-6",43,1230,41893217
"2019-11-18T05:03:00-05:00",1,7,"schedule-41893217-1231-7",43,1231,41893217
"2019-11-18T05:03:00-05:00",1,8,"schedule-41893217-1232-8",43,1232,41893217
"2019-11-18T05:04:00-05:00",1,9,"schedule-41893217-1233-9",43,1233,41893217
"2019-11-18T05:04:00-05:00",1,10,"schedule-41893217-1234-10",43,1234,41893217
"2019-11-18T05:04:00-05:00",1,11,"schedule-41893217-1235-11",43,1235,41893217
"2019-11-18T05:05:00-05:00",1,12,"schedule-41893217-1236-12",43,1236,41893217
"2019-11-18T05:05:00-05:00",1,13,"schedule-41893217-1237-13",43,1237,41893217
"2019-11-18T05:06:00-05:00",1,14,"schedule-41893217-1238-14",43,1238,41893217
"2019-11-18T05:06:00-05:00",1,15,"schedule-41893217-1239-15",43,1239,41893217
"2019-11-18T05:07:00-05:00",1,16,"schedule-41893217-1241-16",43,1241,41893217
"2019-11-18T05:09:00-05:00",1,17,"schedule-41893217-9980-17",43,9980,41893217
"2019-11-18T05:09:00-05:00",1,18,"schedule-41893217-9981-18",43,9981,41893217
"2019-11-18T05:10:00-05:00",1,19,"schedule-41893217-9982-19",43,9982,41893217
"2019-11-18T05:11:00-05:00",1,20,"schedule-41893217-10000-20",43,10000,41893217
"2019-11-19T00:04:00-05:00",0,1,"schedule-41893218-10000-1",43,10000,41893218
"2019-11-19T00:04:00-05:00",0,2,"schedule-41893218-8279-2",43,8279,41893218
"2019-11-19T00:05:00-05:00",0,3,"schedule-41893218-8281-3",43,8281,41893218
"2019-11-19T00:06:00-05:00",0,4,"schedule-41893218-1242-4",43,1242,41893218
"2019-11-19T00:06:00-05:00",0,5,"schedule-41893218-168-5",43,168,41893218
"2019-11-19T00:07:00-05:00",0,6,"schedule-41893218-11245-6",43,11245,41893218
"2019-11-19T00:08:00-05:00",0,7,"schedule-41893218-1246-7",43,1246,41893218
"2019-11-19T00:08:00-05:00",0,8,"schedule-41893218-1247-8",43,1247,41893218
"2019-11-19T00:09:00-05:00",0,9,"schedule-41893218-1248-9",43,1248,41893218
"2019-11-19T00:09:00-05:00",0,10,"schedule-41893218-1249-10",43,1249,41893218
"2019-11-19T00:10:00-05:00",0,11,"schedule-41893218-1250-11",43,1250,41893218
"2019-11-19T00:10:00-05:00",0,12,"schedule-41893218-1251-12",43,1251,41893218
"2019-11-19T00:11:00-05:00",0,13,"schedule-41893218-1252-13",43,1252,41893218
"2019-11-19T00:11:00-05:00",0,14,"schedule-41893218-1253-14",43,1253,41893218
"2019-11-19T00:12:00-05:00",0,15,"schedule-41893218-1254-15",43,1254,41893218
"2019-11-19T00:13:00-05:00",0,16,"schedule-41893218-1255-16",43,1255,41893218
"2019-11-19T00:14:00-05:00",0,17,"schedule-41893218-17863-17",43,17863,41893218
"2019-11-18T15:25:00-05:00",1,1,"schedule-41893219-17863-1",43,17863,41893219
"2019-11-18T15:26:00-05:00",1,2,"schedule-41893219-1226-2",43,1226,41893219
"2019-11-18T15:27:00-05:00",1,3,"schedule-41893219-1227-3",43,1227,41893219
"2019-11-18T15:28:00-05:00",1,4,"schedule-41893219-1228-4",43,1228,41893219
"2019-11-18T15:28:00-05:00",1,5,"schedule-41893219-11228-5",43,11228,41893219
"2019-11-18T15:29:00-05:00",1,6,"schedule-41893219-1230-6",43,1230,41893219
"2019-11-18T15:29:00-05:00",1,7,"schedule-41893219-1231-7",43,1231,41893219
"2019-11-18T15:30:00-05:00",1,8,"schedule-41893219-1232-8",43,1232,41893219
"2019-11-18T15:30:00-05:00",1,9,"schedule-41893219-1233-9",43,1233,41893219
"2019-11-18T15:30:00-05:00",1,10,"schedule-41893219-1234-10",43,1234,41893219
"2019-11-18T15:31:00-05:00",1,11,"schedule-41893219-1235-11",43,1235,41893219
"2019-11-18T15:32:00-05:00",1,12,"schedule-41893219-1236-12",43,1236,41893219
"2019-11-18T15:34:00-05:00",1,13,"schedule-41893219-1237-13",43,1237,41893219
"2019-11-18T15:35:00-05:00",1,14,"schedule-41893219-1238-14",43,1238,41893219
"2019-11-18T15:36:00-05:00",1,15,"schedule-41893219-1239-15",43,1239,41893219
"2019-11-18T15:39:00-05:00",1,16,"schedule-41893219-1241-16",43,1241,41893219
"2019-11-18T15:42:00-05:00",1,17,"schedule-41893219-9980-17",43,9980,41893219
"2019-11-18T15:45:00-05:00",1,18,"schedule-41893219-9981-18",43,9981,41893219
"2019-11-18T15:46:00-05:00",1,19,"schedule-41893219-9982-19",43,9982,41893219
"2019-11-18T15:48:00-05:00",1,20,"schedule-41893219-10000-20",43,10000,41893219
"2019-11-18T19:10:00-05:00",0,1,"schedule-41893220-10000-1",43,10000,41893220
"2019-11-18T19:11:00-05:00",0,2,"schedule-41893220-8279-2",43,8279,41893220
"2019-11-18T19:13:00-05:00",0,3,"schedule-41893220-8281-3",43,8281,41893220
"2019-11-18T19:14:00-05:00",0,4,"schedule-41893220-1242-4",43,1242,41893220
"2019-11-18T19:15:00-05:00",0,5,"schedule-41893220-168-5",43,168,41893220
"2019-11-18T19:16:00-05:00",0,6,"schedule-41893220-11245-6",43,11245,41893220
"2019-11-18T19:17:00-05:00",0,7,"schedule-41893220-1246-7",43,1246,41893220
"2019-11-18T19:18:00-05:00",0,8,"schedule-41893220-1247-8",43,1247,41893220
"2019-11-18T19:19:00-05:00",0,9,"schedule-41893220-1248-9",43,1248,41893220
"2019-11-18T19:20:00-05:00",0,10,"schedule-41893220-1249-10",43,1249,41893220
"2019-11-18T19:21:00-05:00",0,11,"schedule-41893220-1250-11",43,1250,41893220
"2019-11-18T19:22:00-05:00",0,12,"schedule-41893220-1251-12",43,1251,41893220
"2019-11-18T19:23:00-05:00",0,13,"schedule-41893220-1252-13",43,1252,41893220
"2019-11-18T19:24:00-05:00",0,14,"schedule-41893220-1253-14",43,1253,41893220
"2019-11-18T19:25:00-05:00",0,15,"schedule-41893220-1254-15",43,1254,41893220
"2019-11-18T19:26:00-05:00",0,16,"schedule-41893220-1255-16",43,1255,41893220
"2019-11-18T19:27:00-05:00",0,17,"schedule-41893220-17863-17",43,17863,41893220
"2019-11-18T09:55:00-05:00",1,1,"schedule-41893221-17863-1",43,17863,41893221
"2019-11-18T09:56:00-05:00",1,2,"schedule-41893221-1226-2",43,1226,41893221
"2019-11-18T09:57:00-05:00",1,3,"schedule-41893221-1227-3",43,1227,41893221
"2019-11-18T09:58:00-05:00",1,4,"schedule-41893221-1228-4",43,1228,41893221
"2019-11-18T09:58:00-05:00",1,5,"schedule-41893221-11228-5",43,11228,41893221
"2019-11-18T09:59:00-05:00",1,6,"schedule-41893221-1230-6",43,1230,41893221
"2019-11-18T09:59:00-05:00",1,7,"schedule-41893221-1231-7",43,1231,41893221
"2019-11-18T10:00:00-05:00",1,8,"schedule-41893221-1232-8",43,1232,41893221
"2019-11-18T10:00:00-05:00",1,9,"schedule-41893221-1233-9",43,1233,41893221
"2019-11-18T10:00:00-05:00",1,10,"schedule-41893221-1234-10",43,1234,41893221
"2019-11-18T10:01:00-05:00",1,11,"schedule-41893221-1235-11",43,1235,41893221
"2019-11-18T10:02:00-05:00",1,12,"schedule-41893221-1236-12",43,1236,41893221
"2019-11-18T10:03:00-05:00",1,13,"schedule-41893221-1237-13",43,1237,41893221
"2019-11-18T10:04:00-05:00",1,14,"schedule-41893221-1238-14",43,1238,41893221
"2019-11-18T10:05:00-05:00",1,15,"schedule-41893221-1239-15",43,1239,41893221
"2019-11-18T10:07:00-05:00",1,16,"schedule-41893221-1241-16",43,1241,41893221
"2019-11-18T10:10:00-05:00",1,17,"schedule-41893221-9980-17",43,9980,41893221
"2019-11-18T10:12:00-05:00",1,18,"schedule-41893221-9981-18",43,9981,41893221
"2019-11-18T10:13:00-05:00",1,19,"schedule-41893221-9982-19",43,9982,41893221
"2019-11-18T10:15:00-05:00",1,20,"schedule-41893221-10000-20",43,10000,41893221
"2019-11-18T19:20:00-05:00",1,1,"schedule-41893222-17863-1",43,17863,41893222
"2019-11-18T19:21:00-05:00",1,2,"schedule-41893222-1226-2",43,1226,41893222
"2019-11-18T19:21:00-05:00",1,3,"schedule-41893222-1227-3",43,1227,41893222
"2019-11-18T19:22:00-05:00",1,4,"schedule-41893222-1228-4",43,1228,41893222
"2019-11-18T19:22:00-05:00",1,5,"schedule-41893222-11228-5",43,11228,41893222
"2019-11-18T19:23:00-05:00",1,6,"schedule-41893222-1230-6",43,1230,41893222
"2019-11-18T19:23:00-05:00",1,7,"schedule-41893222-1231-7",43,1231,41893222
"2019-11-18T19:24:00-05:00",1,8,"schedule-41893222-1232-8",43,1232,41893222
"2019-11-18T19:24:00-05:00",1,9,"schedule-41893222-1233-9",43,1233,41893222
"2019-11-18T19:24:00-05:00",1,10,"schedule-41893222-1234-10",43,1234,41893222
"2019-11-18T19:25:00-05:00",1,11,"schedule-41893222-1235-11",43,1235,41893222
"2019-11-18T19:26:00-05:00",1,12,"schedule-41893222-1236-12",43,1236,41893222
"2019-11-18T19:27:00-05:00",1,13,"schedule-41893222-1237-13",43,1237,41893222
"2019-11-18T19:28:00-05:00",1,14,"schedule-41893222-1238-14",43,1238,41893222
"2019-11-18T19:29:00-05:00",1,15,"schedule-41893222-1239-15",43,1239,41893222
"2019-11-18T19:31:00-05:00",1,16,"schedule-41893222-1241-16",43,1241,41893222
"2019-11-18T19:34:00-05:00",1,17,"schedule-41893222-9980-17",43,9980,41893222
"2019-11-18T19:36:00-05:00",1,18,"schedule-41893222-9981-18",43,9981,41893222
"2019-11-18T19:37:00-05:00",1,19,"schedule-41893222-9982-19",43,9982,41893222
"2019-11-18T19:39:00-05:00",1,20,"schedule-41893222-10000-20",43,10000,41893222
"2019-11-18T22:05:00-05:00",1,1,"schedule-41893223-17863-1",43,17863,41893223
"2019-11-18T22:06:00-05:00",1,2,"schedule-41893223-1226-2",43,1226,41893223
"2019-11-18T22:06:00-05:00",1,3,"schedule-41893223-1227-3",43,1227,41893223
"2019-11-18T22:07:00-05:00",1,4,"schedule-41893223-1228-4",43,1228,41893223
"2019-11-18T22:07:00-05:00",1,5,"schedule-41893223-11228-5",43,11228,41893223
"2019-11-18T22:08:00-05:00",1,6,"schedule-41893223-1230-6",43,1230,41893223
"2019-11-18T22:08:00-05:00",1,7,"schedule-41893223-1231-7",43,1231,41893223
"2019-11-18T22:09:00-05:00",1,8,"schedule-41893223-1232-8",43,1232,41893223
"2019-11-18T22:09:00-05:00",1,9,"schedule-41893223-1233-9",43,1233,41893223
"2019-11-18T22:09:00-05:00",1,10,"schedule-41893223-1234-10",43,1234,41893223
"2019-11-18T22:10:00-05:00",1,11,"schedule-41893223-1235-11",43,1235,41893223
"2019-11-18T22:11:00-05:00",1,12,"schedule-41893223-1236-12",43,1236,41893223
"2019-11-18T22:11:00-05:00",1,13,"schedule-41893223-1237-13",43,1237,41893223
"2019-11-18T22:12:00-05:00",1,14,"schedule-41893223-1238-14",43,1238,41893223
"2019-11-18T22:13:00-05:00",1,15,"schedule-41893223-1239-15",43,1239,41893223
"2019-11-18T22:14:00-05:00",1,16,"schedule-41893223-1241-16",43,1241,41893223
"2019-11-18T22:16:00-05:00",1,17,"schedule-41893223-9980-17",43,9980,41893223
"2019-11-18T22:17:00-05:00",1,18,"schedule-41893223-9981-18",43,9981,41893223
"2019-11-18T22:18:00-05:00",1,19,"schedule-41893223-9982-19",43,9982,41893223
"2019-11-18T22:19:00-05:00",1,20,"schedule-41893223-10000-20",43,10000,41893223
"2019-11-18T20:37:00-05:00",0,1,"schedule-41893224-10000-1",43,10000,41893224
"2019-11-18T20:38:00-05:00",0,2,"schedule-41893224-8279-2",43,8279,41893224
"2019-11-18T20:39:00-05:00",0,3,"schedule-41893224-8281-3",43,8281,41893224
"2019-11-18T20:40:00-05:00",0,4,"schedule-41893224-1242-4",43,1242,41893224
"2019-11-18T20:41:00-05:00",0,5,"schedule-41893224-168-5",43,168,41893224
"2019-11-18T20:42:00-05:00",0,6,"schedule-41893224-11245-6",43,11245,41893224
"2019-11-18T20:43:00-05:00",0,7,"schedule-41893224-1246-7",43,1246,41893224
